Quarter,gsl,entities,sumlevel,program_label,program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size
31-Dec-22,ZIPCODE,92346,10,Housing Choice Vouchers,3,92346,92346,342,83,305,100,9,13,2.3,713,528,1035,18312,7833,2,9,42,14,32,26,9,61,26,90,71,4,34,84,37,40,78,26,11,34,21,34,1,88,65,0,3,12,1,18,1,20,1,-1,164,11,177,15,58,27,35,27,74,49,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92352,10,Housing Choice Vouchers,3,92352,92352,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92354,10,Housing Choice Vouchers,3,92354,92354,344,83,307,100,6,15,2.1,656,479,1035,18293,8561,3,10,39,14,34,22,9,65,26,91,70,8,22,63,24,42,69,30,7,33,14,47,3,78,48,0,2,22,3,23,1,27,2,4,108,21,149,31,54,15,19,17,66,46,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92356,10,Housing Choice Vouchers,3,92356,92356,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92359,10,Housing Choice Vouchers,3,92359,92359,55,83,49,100,7,6,2.2,107,492,1035,18419,8435,-1,13,43,15,30,33,6,57,26,90,69,6,35,80,39,32,73,24,4,47,18,31,-1,86,43,2,2,14,-1,37,2,39,0,-1,112,4,67,33,39,29,20,9,42,68,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92363,10,Housing Choice Vouchers,3,92363,92363,23,87,17,85,11,-1,1.6,27,337,404,13988,8807,6,-1,65,18,12,12,-1,88,23,100,94,6,24,82,29,38,89,44,-1,29,18,53,-1,12,6,-1,-1,88,-1,6,-1,6,0,-1,123,100,144,24,59,18,59,26,31,55,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92365,10,Housing Choice Vouchers,3,92365,92365,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92371,10,Housing Choice Vouchers,3,92371,92371,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92373,10,Housing Choice Vouchers,3,92373,92373,117,83,104,100,10,6,1.7,177,457,1035,18037,10598,2,7,49,12,31,28,3,65,28,93,69,3,16,69,18,59,58,40,8,28,33,32,-1,68,39,1,2,32,1,24,1,26,2,-1,144,5,138,52,44,4,15,15,50,14,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92374,10,Housing Choice Vouchers,3,92374,92374,454,83,405,100,9,7,3.1,1258,607,1035,21825,7026,3,12,25,15,45,38,10,48,28,89,60,7,42,84,46,21,62,15,12,52,11,25,1,88,38,-1,5,12,1,42,1,45,1,-1,110,6,219,18,41,40,15,27,77,55,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92376,10,Housing Choice Vouchers,3,92376,92376,331,83,295,100,6,9,2.1,618,550,1035,19138,9135,2,6,44,12,36,24,6,66,27,91,66,4,25,81,28,43,68,29,5,29,25,41,2,93,65,1,2,7,2,23,1,25,2,-1,170,7,202,29,42,28,31,24,91,51,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92377,10,Housing Choice Vouchers,3,92377,92377,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92382,10,Housing Choice Vouchers,3,92382,92382,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92384,10,Housing Choice Vouchers,3,92384,92384,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,99999,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92386,10,Housing Choice Vouchers,3,92386,92386,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92389,10,Housing Choice Vouchers,3,92389,92389,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,99999,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92391,10,Housing Choice Vouchers,3,92391,92391,39,83,35,100,20,11,1.2,42,333,1035,15176,12647,3,6,57,17,17,-1,3,97,27,94,69,3,-1,51,-1,68,44,55,51,3,-1,46,-1,23,6,6,6,77,-1,3,3,6,3,-1,69,3,4,71,26,3,17,15,26,93,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92392,10,Housing Choice Vouchers,3,92392,92392,219,83,195,100,9,15,3.5,686,615,1035,20524,5834,4,10,32,12,43,29,17,52,26,94,69,5,53,87,57,33,87,19,11,56,13,19,1,89,71,1,1,11,3,13,1,16,4,-1,140,8,352,6,25,70,29,17,71,75,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92394,10,Housing Choice Vouchers,3,92394,92394,266,83,237,100,9,12,2.9,681,482,1035,17280,6014,3,9,37,18,34,23,16,50,23,92,78,5,40,81,47,45,88,23,11,52,20,17,1,86,69,0,2,14,1,14,1,16,1,-1,113,7,331,20,27,53,26,21,67,66,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92395,10,Housing Choice Vouchers,3,92395,92395,463,83,413,100,8,21,2.2,895,415,1035,15351,7084,2,11,52,14,21,15,15,66,22,96,82,4,28,78,32,34,69,26,8,32,16,43,3,83,60,-1,0,17,2,20,1,23,1,2,116,11,155,31,41,28,26,29,68,68,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92397,10,Housing Choice Vouchers,3,92397,92397,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92398,10,Housing Choice Vouchers,3,92398,92398,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92399,10,Housing Choice Vouchers,3,92399,92399,257,83,229,100,9,8,1.5,342,362,1035,16119,10793,1,8,53,20,18,7,4,88,25,97,77,-1,9,69,10,50,50,37,7,9,10,75,6,55,17,2,3,45,0,31,0,32,0,-1,93,3,297,62,32,6,15,9,36,64,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92401,10,Housing Choice Vouchers,3,92401,92401,50,83,45,100,8,42,1.6,72,357,1035,13227,8267,8,13,48,8,25,9,16,64,21,98,80,2,16,64,18,32,76,38,7,29,27,38,-1,76,51,-1,2,24,-1,22,-1,22,0,-1,93,42,119,64,27,9,16,43,92,34,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92404,10,Housing Choice Vouchers,3,92404,92404,821,83,732,100,10,17,2.1,1521,455,1035,16810,8090,5,11,40,14,29,27,11,57,25,92,72,3,28,76,30,41,71,28,9,38,25,28,1,85,57,1,1,15,2,24,1,27,2,-1,126,14,146,37,42,20,22,27,79,56,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92405,10,Housing Choice Vouchers,3,92405,92405,276,83,246,100,10,13,2.0,482,454,1035,17604,8984,5,8,44,10,33,25,7,63,26,92,70,2,24,71,25,45,78,33,10,36,26,28,1,85,54,0,0,15,4,26,0,30,2,15,148,20,122,45,37,18,18,32,82,59,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92407,10,Housing Choice Vouchers,3,92407,92407,324,83,289,100,9,7,2.3,660,503,1035,18563,8128,3,9,43,13,33,27,11,59,27,91,69,3,33,79,36,36,70,25,10,35,24,31,2,85,61,0,-1,15,1,22,1,25,1,-1,134,8,182,34,43,24,18,21,69,65,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92408,10,Housing Choice Vouchers,3,92408,92408,158,83,141,100,11,14,2.1,295,427,1035,14521,6941,1,13,54,14,17,21,12,65,22,99,82,3,27,77,28,30,52,22,7,33,6,53,3,87,43,1,10,13,1,30,1,33,1,-1,112,5,88,48,27,25,18,37,84,33,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92410,10,Housing Choice Vouchers,3,92410,92410,740,83,660,100,7,15,2.7,1773,554,1035,20634,7681,3,9,33,12,42,35,12,49,27,89,65,7,40,80,42,27,70,18,4,49,18,28,1,90,53,0,5,10,1,29,2,32,1,-1,91,11,140,27,48,26,15,37,91,46,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92411,10,Housing Choice Vouchers,3,92411,92411,492,83,439,100,8,7,2.9,1275,491,1035,18818,6479,4,13,35,15,32,28,19,52,26,92,73,8,42,79,45,21,59,15,3,50,12,35,1,91,38,0,6,9,1,43,2,46,1,-1,91,4,227,26,33,41,16,29,96,79,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92501,10,Housing Choice Vouchers,3,92501,92501,172,79,139,100,9,13,1.8,253,412,942,15981,8780,2,9,50,10,29,17,7,68,24,96,73,4,20,68,19,41,67,33,1,35,23,41,3,68,34,1,1,32,2,26,3,31,0,59,141,93,143,56,32,12,17,18,64,44,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92503,10,Housing Choice Vouchers,3,92503,92503,609,79,493,100,9,4,1.9,929,421,942,17428,9249,3,5,46,19,27,15,6,74,26,95,70,4,19,72,20,43,63,33,0,30,21,49,6,72,30,0,4,28,1,34,3,38,1,73,114,99,132,56,29,15,11,13,69,56,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92504,10,Housing Choice Vouchers,3,92504,92504,598,79,484,100,9,6,1.4,675,405,942,16190,11609,1,5,53,17,24,7,2,89,26,96,72,1,7,73,7,52,58,44,0,12,13,75,15,63,27,1,6,37,0,27,1,29,0,73,144,75,126,76,19,4,8,13,60,59,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92505,10,Housing Choice Vouchers,3,92505,92505,190,79,154,100,9,1,1.8,274,451,942,17314,9731,1,6,56,11,26,12,3,82,26,95,71,3,15,78,15,43,64,36,1,23,15,61,6,64,25,-1,4,36,1,33,1,35,0,58,157,47,164,61,25,14,8,11,77,50,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92506,10,Housing Choice Vouchers,3,92506,92506,128,79,104,100,10,8,2.0,203,434,942,16396,8400,5,6,49,14,26,17,8,69,25,94,71,4,26,74,26,42,57,27,1,38,21,40,1,73,40,1,1,27,1,29,1,31,1,55,131,94,137,51,35,14,14,14,48,71,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92507,10,Housing Choice Vouchers,3,92507,92507,482,79,390,100,9,9,1.6,619,442,942,16632,10479,3,5,50,16,26,16,5,74,26,93,74,1,21,72,20,43,58,35,1,28,22,49,4,79,45,1,1,21,1,30,2,33,1,59,133,97,128,63,31,6,9,29,83,34,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92508,10,Housing Choice Vouchers,3,92508,92508,11,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92509,10,Housing Choice Vouchers,3,92509,92509,237,79,192,100,9,6,1.9,374,463,942,18793,9648,1,7,39,20,33,21,7,70,28,93,66,2,28,80,28,20,50,23,2,31,9,58,5,78,30,1,2,22,1,42,1,44,2,96,90,96,84,52,39,9,10,20,81,65,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92518,10,Housing Choice Vouchers,3,92518,92518,115,79,93,100,9,17,1.1,103,287,942,11753,10612,12,16,30,22,21,5,3,74,20,97,72,-1,1,4,1,16,43,28,1,23,29,47,-1,46,32,1,1,54,-1,11,1,12,4,17,39,-1,-1,91,9,-1,2,30,76,43,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92530,10,Housing Choice Vouchers,3,92530,92530,303,79,245,100,9,8,2.5,616,478,942,19345,7694,4,7,39,13,37,23,13,62,27,92,67,4,44,82,45,35,61,21,2,49,21,29,6,63,27,1,1,37,1,31,2,34,0,71,100,93,109,22,48,30,21,19,62,68,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92532,10,Housing Choice Vouchers,3,92532,92532,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92539,10,Housing Choice Vouchers,3,92539,92539,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92543,10,Housing Choice Vouchers,3,92543,92543,844,79,683,100,9,11,1.8,1221,407,942,16130,9023,3,7,49,17,24,13,6,77,25,96,75,2,20,70,20,41,62,32,0,26,24,49,4,65,41,1,1,35,1,18,1,21,1,67,99,92,102,48,43,9,20,28,54,37,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92544,10,Housing Choice Vouchers,3,92544,92544,271,79,219,100,9,9,2.3,506,425,942,16605,7187,4,11,40,16,29,14,11,70,24,95,73,5,36,79,35,45,78,29,2,42,25,31,1,67,44,0,1,33,-1,19,2,21,1,91,128,98,133,20,54,26,28,26,49,61,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92545,10,Housing Choice Vouchers,3,92545,92545,426,79,345,100,9,4,2.0,683,453,942,17620,8900,3,4,47,16,30,11,5,82,26,94,70,1,24,81,23,40,75,35,-1,28,14,58,5,68,46,0,1,32,1,20,1,22,1,102,140,99,154,12,69,19,52,18,40,36,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92548,10,Housing Choice Vouchers,3,92548,92548,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92549,10,Housing Choice Vouchers,3,92549,92549,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92551,10,Housing Choice Vouchers,3,92551,92551,180,79,146,100,9,8,3.5,513,641,942,24372,6936,1,9,26,14,50,42,18,36,31,84,58,7,66,92,68,24,73,12,1,77,15,8,-1,92,68,-1,2,8,2,18,1,21,1,95,134,100,163,-1,37,63,22,17,87,71,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92553,10,Housing Choice Vouchers,3,92553,92553,605,79,490,100,9,8,2.7,1338,573,942,22702,8314,2,9,34,14,40,29,13,54,31,85,62,6,42,82,44,24,60,17,0,49,17,33,2,85,49,-1,4,15,2,29,2,32,1,52,132,99,136,26,37,37,19,23,87,63,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92555,10,Housing Choice Vouchers,3,92555,92555,54,79,44,100,9,5,4.5,196,961,942,36020,8086,-1,7,19,7,67,55,11,32,42,73,43,9,68,95,73,18,100,13,-1,61,30,9,2,86,70,-1,-1,14,-1,16,-1,16,0,74,176,100,217,-1,9,91,25,6,80,84,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92557,10,Housing Choice Vouchers,3,92557,92557,315,79,255,100,9,5,2.8,713,510,942,19234,6879,5,8,35,12,40,29,11,55,26,92,68,5,42,85,43,32,65,18,2,56,22,19,2,81,59,1,1,19,1,18,2,21,0,87,135,99,139,24,35,40,20,20,81,51,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92561,10,Housing Choice Vouchers,3,92561,92561,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92562,10,Housing Choice Vouchers,3,92562,92562,168,79,136,100,10,3,1.6,216,461,942,17258,10866,3,2,49,18,29,6,1,93,27,96,64,2,12,80,13,36,50,35,-1,16,2,82,24,39,18,1,3,61,-1,18,-1,18,0,92,136,99,74,65,21,13,14,10,45,55,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92563,10,Housing Choice Vouchers,3,92563,92563,33,79,27,100,10,4,3.0,81,702,942,24082,8027,-1,12,23,15,50,26,-1,70,31,85,52,4,37,81,37,29,60,21,-1,41,22,37,11,63,41,-1,-1,37,-1,22,-1,22,0,49,155,89,165,15,37,48,30,8,50,71,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92567,10,Housing Choice Vouchers,3,92567,92567,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92570,10,Housing Choice Vouchers,3,92570,92570,279,79,226,100,10,6,2.4,549,468,942,18983,7815,2,6,42,14,36,26,12,58,27,93,69,5,39,84,41,32,62,19,2,52,17,29,3,84,48,-1,1,16,1,33,2,35,2,70,104,99,101,32,43,25,19,21,85,54,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92571,10,Housing Choice Vouchers,3,92571,92571,177,79,143,100,10,5,3.7,533,655,942,23080,6192,5,13,18,11,53,37,12,45,29,85,59,5,69,92,70,18,67,12,1,69,13,17,-1,87,62,1,1,13,-1,21,1,22,1,85,136,99,196,6,22,73,18,17,91,81,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92582,10,Housing Choice Vouchers,3,92582,92582,48,79,39,100,9,-1,3.3,129,631,942,22456,6789,-1,11,27,11,51,23,15,56,29,87,62,3,46,87,49,29,100,19,-1,49,31,21,-1,85,59,-1,8,15,3,15,-1,18,0,75,171,100,218,3,33,64,41,15,54,65,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92583,10,Housing Choice Vouchers,3,92583,92583,277,79,224,100,9,8,2.4,543,427,942,16987,7007,5,10,39,15,31,19,17,59,24,96,72,6,41,77,43,32,67,21,2,51,18,29,2,71,42,1,1,29,1,24,2,27,0,73,112,98,125,26,52,22,22,24,68,58,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92584,10,Housing Choice Vouchers,3,92584,92584,16,79,13,100,10,8,3.1,40,476,942,14232,4625,-1,30,20,10,40,23,8,46,20,92,69,8,38,85,31,22,25,15,-1,46,23,31,-1,62,46,-1,-1,38,-1,15,-1,15,0,-1,110,85,206,8,23,69,46,5,50,93,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92585,10,Housing Choice Vouchers,3,92585,92585,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92586,10,Housing Choice Vouchers,3,92586,92586,177,79,143,100,9,4,1.6,226,420,942,16221,10264,2,1,56,16,25,9,4,85,25,98,74,-1,13,84,13,41,56,36,-1,13,10,78,12,62,34,1,1,38,1,24,1,26,0,53,122,99,127,41,53,6,30,12,32,76,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92587,10,Housing Choice Vouchers,3,92587,92587,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92590,10,Housing Choice Vouchers,3,92590,92590,75,79,61,100,11,3,1.7,104,397,942,16508,9682,-1,3,44,25,27,10,5,82,27,100,62,7,15,75,16,45,29,21,-1,25,8,67,15,52,11,-1,8,48,-1,31,2,33,0,105,107,49,80,64,30,7,5,20,44,45,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92591,10,Housing Choice Vouchers,3,92591,92591,35,79,28,100,9,11,2.1,60,560,942,18631,8694,-1,4,57,11,29,11,4,86,27,96,64,7,11,86,11,38,50,25,-1,11,18,71,18,50,18,4,4,50,-1,21,4,25,4,50,123,100,136,68,14,18,11,6,47,64,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92592,10,Housing Choice Vouchers,3,92592,92592,37,79,30,100,11,-1,2.7,80,520,942,19375,7266,3,7,52,14,24,17,20,60,26,93,70,3,40,87,43,33,67,25,3,40,17,40,10,60,27,-1,10,40,3,20,-1,23,3,48,100,87,109,10,50,40,33,8,35,80,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92595,10,Housing Choice Vouchers,3,92595,92595,88,79,71,100,10,8,1.2,88,414,942,17238,13908,-1,-1,48,27,25,1,1,97,29,97,56,-1,4,75,3,63,40,35,-1,3,8,89,24,41,11,1,8,59,-1,20,-1,20,0,64,109,11,179,77,15,7,17,12,46,81,NA,40140,NA,NA,NA,,NA,NA
31-Dec-22,ZIPCODE,92596,10,Housing Choice Vouchers,3,92596,92596,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
