Quarter,gsl,entities,sumlevel,program_label,program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size
31-Dec-17,ZIPCODE,92020,10,Housing Choice Vouchers,3,92020,92020,1278,88,1130,100,5,3,2.3,2622,442,1087,16816,7247,4,7,42,21,26,27,6,67,22,97,83,12,18,68,21,43,91,36,1,33,27,40,6,32,14,1,3,68,1,13,0,14,0,72,121,99,70,25,55,20,18,28,45,32,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92021,10,Housing Choice Vouchers,3,92021,92021,1227,88,1085,100,5,3,2.7,2890,474,1087,18287,6865,3,8,38,20,30,32,7,61,23,95,79,19,21,67,26,43,86,27,0,37,32,31,3,35,14,1,3,65,0,17,0,17,0,39,120,98,89,26,40,34,16,25,46,31,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92024,10,Housing Choice Vouchers,3,92024,92024,123,75,103,100,6,2,1.4,145,445,988,17564,12476,1,6,47,19,27,20,1,79,26,94,73,3,10,75,11,46,59,41,-1,15,19,66,12,27,3,1,2,73,-1,21,-1,21,0,74,134,96,40,63,35,2,13,11,29,46,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92025,10,Housing Choice Vouchers,3,92025,92025,476,88,421,100,5,5,1.5,651,375,1087,14862,9611,4,8,56,13,19,16,3,80,22,97,84,3,13,66,14,58,74,45,0,24,27,48,4,38,11,0,6,62,0,21,-1,21,0,59,121,93,62,69,24,7,9,32,75,25,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92026,10,Housing Choice Vouchers,3,92026,92026,337,88,298,100,5,2,1.9,570,455,1087,17154,8968,1,8,49,15,26,24,4,71,24,95,79,4,22,80,24,45,68,32,0,30,25,45,9,50,14,0,5,50,1,30,0,31,0,45,132,99,70,47,36,17,15,21,58,23,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92027,10,Housing Choice Vouchers,3,92027,92027,329,88,291,100,5,4,2.3,657,450,1087,17066,7559,3,9,43,17,28,30,5,63,23,96,81,9,24,79,30,41,71,27,1,38,25,35,4,53,14,0,5,47,0,32,1,33,0,79,123,98,96,33,44,23,18,20,69,33,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92028,10,Housing Choice Vouchers,3,92028,92028,165,88,146,100,5,4,2.0,298,393,1087,16263,7968,5,10,43,15,27,26,8,63,22,97,78,5,27,77,28,36,61,26,2,37,29,32,4,42,9,1,4,58,1,27,-1,28,0,32,107,87,62,40,49,11,19,20,58,63,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92029,10,Housing Choice Vouchers,3,92029,92029,28,88,25,100,4,-1,1.9,47,408,1087,15756,8381,-1,4,64,12,20,24,-1,76,22,96,88,8,12,92,20,38,82,38,-1,16,16,68,8,32,12,-1,4,68,-1,16,-1,16,0,-1,143,100,76,56,32,12,16,12,40,46,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92036,10,Housing Choice Vouchers,3,92036,92036,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92037,10,Housing Choice Vouchers,3,92037,92037,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92040,10,Housing Choice Vouchers,3,92040,92040,295,88,261,100,4,5,2.2,587,392,1087,15755,7005,4,10,45,16,25,25,10,65,21,98,84,11,25,75,28,44,88,30,-1,41,27,32,3,28,11,1,1,72,0,14,0,15,0,29,121,99,71,38,34,28,16,15,29,39,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92054,10,Housing Choice Vouchers,3,92054,92054,552,95,574,100,5,7,1.8,1018,410,1160,16114,9086,5,11,47,13,24,25,6,67,23,96,79,3,24,69,24,44,78,36,1,36,26,37,1,51,15,2,6,49,1,28,0,29,1,44,109,95,53,67,28,5,7,18,60,34,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92056,10,Housing Choice Vouchers,3,92056,92056,248,95,258,100,5,3,2.4,632,566,1160,21153,8635,0,10,33,18,39,34,6,59,27,89,66,4,37,84,40,33,77,23,1,45,23,30,5,57,17,1,7,43,2,31,-1,33,0,36,132,99,100,29,56,16,21,13,46,52,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92057,10,Housing Choice Vouchers,3,92057,92057,257,95,267,100,5,4,3.2,848,616,1160,23519,7405,1,9,28,13,49,45,7,47,28,92,63,12,47,84,53,20,83,16,-1,56,19,25,3,67,20,0,7,33,1,37,1,39,1,72,128,98,123,8,59,33,16,13,56,61,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92058,10,Housing Choice Vouchers,3,92058,92058,412,95,429,100,5,4,2.2,965,505,1160,18783,8350,2,8,41,16,33,30,5,65,25,94,74,5,28,79,31,28,72,25,0,34,17,48,7,61,17,1,5,39,1,37,0,38,1,53,120,99,91,41,44,15,11,26,70,31,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92061,10,Housing Choice Vouchers,3,92061,92061,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92064,10,Housing Choice Vouchers,3,92064,92064,129,88,114,100,5,2,1.8,209,446,1087,17296,9434,1,5,46,23,25,20,1,79,24,96,80,2,18,77,17,49,77,45,-1,21,17,62,14,45,11,-1,16,55,-1,18,-1,18,1,56,136,90,71,41,41,18,19,6,39,59,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92065,10,Housing Choice Vouchers,3,92065,92065,49,88,43,100,5,2,1.8,78,382,1087,14964,8250,2,10,62,7,19,23,-1,74,21,95,81,7,16,84,23,55,90,44,2,42,33,23,2,19,2,2,2,81,-1,9,2,12,0,-1,146,100,79,30,56,14,30,14,43,54,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92069,10,Housing Choice Vouchers,3,92069,92069,107,88,95,100,5,2,2.2,207,455,1087,18171,8339,-1,9,49,12,29,20,2,78,24,95,80,6,22,84,25,49,77,32,1,29,23,46,9,51,8,1,8,49,1,32,-1,33,0,65,126,95,100,39,29,32,21,18,63,42,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92071,10,Housing Choice Vouchers,3,92071,92071,321,88,284,100,5,3,2.1,594,436,1087,16672,7971,1,10,46,19,25,22,8,70,23,97,81,7,20,75,20,48,76,34,1,29,24,46,6,27,7,0,4,73,-1,15,0,15,0,70,118,99,76,33,43,24,20,9,28,39,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92075,10,Housing Choice Vouchers,3,92075,92075,19,88,17,100,5,-1,1.1,19,386,1087,16549,14807,-1,-1,47,24,29,6,-1,94,26,100,65,-1,-1,71,-1,100,71,74,-1,6,12,82,12,12,-1,-1,12,88,-1,-1,-1,0,0,-1,161,94,83,94,-1,6,6,10,32,28,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92078,10,Housing Choice Vouchers,3,92078,92078,171,88,151,100,5,3,1.5,221,371,1087,15229,10405,2,5,56,19,18,14,1,84,22,97,85,3,8,75,9,46,77,49,1,12,19,69,9,38,6,-1,6,62,1,25,1,26,0,9,126,99,50,26,64,10,49,18,52,30,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92081,10,Housing Choice Vouchers,3,92081,92081,96,88,85,100,5,5,2.0,173,562,1087,17698,8696,5,6,39,19,32,31,5,65,24,95,74,4,27,71,26,52,79,34,-1,42,35,22,-1,47,19,1,4,53,-1,24,-1,24,0,2,129,99,87,36,55,8,9,16,43,46,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92082,10,Housing Choice Vouchers,3,92082,92082,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92083,10,Housing Choice Vouchers,3,92083,92083,223,88,197,100,5,15,2.4,464,468,1087,17944,7619,4,9,36,17,34,32,10,56,24,95,77,9,39,77,41,30,73,21,2,53,15,30,4,55,12,1,5,45,1,34,3,38,0,22,90,98,72,40,37,23,7,18,60,59,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92084,10,Housing Choice Vouchers,3,92084,92084,213,88,188,100,4,7,2.1,401,468,1087,18159,8514,4,11,39,13,33,31,6,62,24,95,73,11,25,74,28,34,70,25,1,41,25,34,4,55,14,1,3,45,2,32,2,36,0,17,100,82,69,40,43,18,13,19,60,48,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92086,10,Housing Choice Vouchers,3,92086,92086,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92101,10,Housing Choice Vouchers,3,92101,92101,1283,96,1261,100,8,21,1.1,1415,282,798,11301,10071,4,7,70,9,10,7,0,80,18,98,92,1,2,43,2,82,69,70,0,20,36,44,3,50,25,2,3,50,1,18,1,20,2,-1,57,34,24,94,4,2,1,32,50,3,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92102,10,Housing Choice Vouchers,3,92102,92102,658,96,647,100,9,5,2.5,1627,569,798,18259,7261,5,11,34,13,37,35,7,54,24,94,73,9,29,69,32,37,62,23,0,34,35,30,2,86,41,1,6,14,1,37,1,39,1,-1,155,89,51,27,41,32,20,31,87,42,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92103,10,Housing Choice Vouchers,3,92103,92103,269,96,264,100,8,6,1.1,300,458,798,15178,13356,2,3,62,13,21,9,-1,90,24,95,78,-1,2,44,2,81,68,67,-1,14,32,55,5,31,13,2,3,69,0,13,0,14,1,-1,134,97,30,87,12,1,5,11,30,19,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92104,10,Housing Choice Vouchers,3,92104,92104,926,96,910,100,8,6,1.7,1542,538,798,17218,10161,3,6,49,14,28,26,2,70,25,94,76,4,15,62,16,49,67,38,0,24,31,45,4,65,31,1,6,35,0,26,1,28,0,-1,143,97,32,53,34,13,15,17,60,24,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92105,10,Housing Choice Vouchers,3,92105,92105,2522,96,2480,100,8,7,2.6,6540,586,798,18813,7134,3,9,35,17,36,37,4,56,24,95,74,12,24,69,30,34,70,24,1,35,27,38,3,89,38,1,28,11,1,20,1,22,1,-1,138,97,47,25,45,31,20,30,87,39,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92106,10,Housing Choice Vouchers,3,92106,92106,32,96,31,100,8,10,1.6,51,516,798,16804,10214,14,3,41,10,31,32,-1,61,24,90,71,3,10,58,13,58,71,39,-1,32,45,23,-1,45,13,3,6,55,-1,23,-1,23,0,-1,108,87,37,52,32,16,16,7,31,46,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92107,10,Housing Choice Vouchers,3,92107,92107,61,96,60,100,9,2,1.3,79,512,798,15632,11873,2,5,56,17,20,18,-1,80,24,95,78,-1,8,62,8,57,70,52,-1,23,27,50,8,35,15,2,3,65,-1,13,2,15,2,-1,142,98,31,73,27,-1,10,12,21,28,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92108,10,Housing Choice Vouchers,3,92108,92108,74,96,73,100,8,7,1.7,127,504,798,17564,10096,6,7,39,21,28,25,3,71,25,95,74,4,15,68,16,47,62,38,1,21,27,51,3,55,25,-1,3,45,-1,26,1,27,0,-1,118,97,32,58,27,15,10,12,43,8,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92109,10,Housing Choice Vouchers,3,92109,92109,60,96,59,100,9,3,1.4,85,509,798,16093,11171,5,10,40,21,24,20,-1,78,24,95,73,7,7,54,12,56,59,44,-1,24,31,46,3,37,12,2,7,63,-1,17,-1,17,3,-1,144,92,29,69,19,12,10,12,30,30,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92110,10,Housing Choice Vouchers,3,92110,92110,238,96,234,100,8,3,1.4,327,449,798,16029,11470,1,6,55,16,21,14,1,84,24,96,79,2,10,65,11,49,58,43,3,14,15,68,13,40,18,0,4,60,0,17,1,18,2,-1,147,98,35,76,19,5,5,19,37,15,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92111,10,Housing Choice Vouchers,3,92111,92111,991,96,974,100,8,4,2.2,2143,602,798,18857,8571,2,6,38,20,34,32,2,65,26,94,72,9,15,62,17,35,65,31,0,22,23,55,7,74,21,1,39,26,1,12,1,14,1,-1,125,90,44,38,32,31,19,17,65,43,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92113,10,Housing Choice Vouchers,3,92113,92113,984,96,967,100,8,5,2.7,2613,620,798,19685,7285,4,10,32,14,39,42,6,49,25,93,71,8,39,81,43,29,64,19,1,45,28,26,2,92,36,0,3,8,1,51,1,53,1,-1,154,93,50,18,40,43,24,38,96,48,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92114,10,Housing Choice Vouchers,3,92114,92114,904,96,889,100,9,5,3.6,3171,723,798,22684,6360,2,9,27,15,48,47,7,45,27,91,67,17,43,76,50,29,78,16,1,52,26,22,2,91,53,0,5,9,1,31,1,33,2,-1,152,94,76,11,25,64,21,21,93,73,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92115,10,Housing Choice Vouchers,3,92115,92115,1537,96,1511,100,8,9,2.2,3319,549,798,17346,7897,3,9,43,16,30,30,4,63,24,94,79,8,23,65,25,41,75,30,0,31,27,41,4,83,39,1,26,17,1,15,1,17,1,-1,135,93,43,37,44,20,18,30,75,27,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92116,10,Housing Choice Vouchers,3,92116,92116,383,96,377,100,9,4,1.6,606,525,798,16087,10008,3,8,49,17,24,26,1,72,23,96,79,3,13,63,13,52,73,41,0,25,34,40,2,62,31,1,6,38,1,22,1,24,1,-1,156,96,31,49,41,9,22,17,55,25,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92117,10,Housing Choice Vouchers,3,92117,92117,192,96,189,100,8,1,2.2,411,636,798,18435,8477,1,5,48,15,30,25,2,72,25,93,75,11,6,60,10,48,56,29,1,15,31,53,11,52,13,1,27,48,-1,12,-1,12,1,-1,182,96,48,38,37,26,18,13,43,60,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92118,10,Housing Choice Vouchers,3,92118,92118,20,88,18,100,3,6,1.1,19,405,1087,15471,14656,-1,6,61,11,22,11,-1,89,24,100,78,-1,6,78,6,100,75,79,-1,6,28,67,6,28,-1,-1,-1,72,-1,22,6,28,0,-1,144,78,60,89,6,6,11,4,17,59,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92119,10,Housing Choice Vouchers,3,92119,92119,216,96,212,100,8,6,3.1,650,624,798,20753,6769,3,10,31,17,40,38,9,51,26,92,71,12,44,84,50,26,82,18,0,56,21,23,3,69,46,0,1,31,1,19,1,21,1,-1,129,99,51,16,33,51,13,9,30,63,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92120,10,Housing Choice Vouchers,3,92120,92120,134,96,132,100,9,5,2.6,343,649,798,22748,8754,5,8,25,18,45,41,5,53,30,87,61,9,40,77,43,32,60,20,-1,58,19,23,2,72,33,2,8,28,1,27,2,30,2,-1,129,98,51,18,48,33,17,11,33,62,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92121,10,Housing Choice Vouchers,3,92121,92121,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92122,10,Housing Choice Vouchers,3,92122,92122,58,96,57,100,8,2,2.3,130,681,798,20284,8894,4,4,37,19,37,28,4,68,27,88,72,11,9,75,12,27,66,32,-1,18,21,61,23,35,7,-1,9,65,-1,18,2,19,2,-1,153,95,36,32,18,51,30,24,46,24,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92123,10,Housing Choice Vouchers,3,92123,92123,132,96,130,100,8,5,3.0,396,812,798,24182,7939,2,5,29,14,51,45,2,53,30,88,62,13,28,75,32,24,62,18,-1,33,35,32,2,75,36,1,21,25,-1,17,1,18,2,-1,165,95,54,14,24,62,28,11,50,42,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92124,10,Housing Choice Vouchers,3,92124,92124,43,96,42,100,6,7,3.5,147,565,798,18346,5242,-1,19,26,26,29,33,2,64,22,93,86,21,29,64,38,35,79,17,-1,36,19,45,10,69,31,-1,21,31,2,14,-1,17,0,-1,120,95,56,40,7,52,5,6,35,40,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92126,10,Housing Choice Vouchers,3,92126,92126,347,96,341,100,9,4,3.2,1083,923,798,26076,8210,1,4,22,19,53,49,1,50,32,89,59,19,20,62,28,25,71,21,-1,31,24,44,3,88,14,1,63,12,0,8,1,9,1,-1,160,99,71,16,22,62,22,8,70,59,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92127,10,Housing Choice Vouchers,3,92127,92127,167,96,164,100,6,10,2.3,382,509,798,18885,8108,1,6,40,23,31,37,2,60,25,93,74,12,24,74,28,23,62,24,1,34,18,48,7,45,17,1,16,55,1,9,1,11,1,-1,122,99,35,27,41,32,15,5,44,59,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92128,10,Housing Choice Vouchers,3,92128,92128,69,96,68,100,9,3,2.7,183,685,798,19865,7381,1,10,29,21,38,38,3,59,26,91,75,12,34,71,35,24,57,21,-1,43,24,34,10,51,26,-1,18,49,1,6,-1,7,0,-1,150,96,58,6,50,44,26,5,35,53,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92129,10,Housing Choice Vouchers,3,92129,92129,326,96,321,100,5,2,2.4,755,632,798,19533,8305,2,11,37,15,35,37,3,60,25,93,71,11,17,71,20,25,57,22,1,21,24,54,17,62,13,-1,40,38,0,8,1,9,0,-1,131,97,41,16,62,22,24,10,52,36,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92130,10,Housing Choice Vouchers,3,92130,92130,182,96,179,100,5,8,2.3,407,484,798,19315,8495,2,6,33,24,35,26,2,72,25,94,77,5,26,72,26,34,71,32,-1,28,16,56,10,45,20,1,12,55,1,12,-1,13,1,-1,122,100,32,10,55,35,26,5,39,63,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92131,10,Housing Choice Vouchers,3,92131,92131,27,96,27,100,9,4,3.3,89,713,798,25595,7765,-1,4,15,15,65,63,-1,33,32,85,52,19,41,70,41,6,67,11,-1,56,11,33,4,85,33,-1,33,15,-1,19,-1,19,0,-1,115,100,57,7,37,56,15,4,39,64,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92139,10,Housing Choice Vouchers,3,92139,92139,442,96,435,100,9,5,3.6,1548,777,798,24682,6936,3,9,22,13,53,52,8,39,29,86,59,13,51,84,58,27,61,13,1,60,25,14,2,92,48,0,5,8,0,37,1,38,0,-1,144,98,71,11,37,52,9,17,88,40,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92154,10,Housing Choice Vouchers,3,92154,92154,1039,96,1022,100,7,4,3.2,3291,787,798,23405,7268,4,9,25,15,48,51,6,42,28,89,64,15,38,81,44,21,48,14,0,44,29,26,3,93,10,0,2,7,1,78,2,80,0,-1,152,84,73,10,40,50,20,19,89,43,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92173,10,Housing Choice Vouchers,3,92173,92173,956,96,940,100,6,3,2.4,2244,586,798,18399,7707,4,12,36,15,34,39,3,58,24,95,74,9,23,79,27,22,54,21,0,23,30,46,7,96,3,-1,0,4,0,91,1,92,0,-1,160,97,45,22,48,30,24,28,97,29,NA,41740,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92201,10,Housing Choice Vouchers,3,92201,92201,378,97,362,99,5,9,2.2,781,398,747,15780,7314,3,11,45,18,23,18,9,71,30,91,62,3,30,74,28,30,59,26,2,31,15,52,11,84,12,0,1,16,1,69,1,71,0,24,114,99,116,45,35,20,12,25,82,49,NA,40140,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92203,10,Housing Choice Vouchers,3,92203,92203,27,97,26,99,6,19,3.1,81,413,747,15819,5078,4,15,38,19,23,31,4,65,27,92,65,12,38,88,46,30,50,11,4,62,12,23,-1,62,23,-1,-1,38,-1,38,-1,38,0,4,96,100,135,12,54,35,31,10,50,60,NA,40140,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92210,10,Housing Choice Vouchers,3,92210,92210,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92211,10,Housing Choice Vouchers,3,92211,92211,23,97,22,99,5,9,1.8,40,402,747,15213,8367,-1,-1,59,23,18,9,5,86,30,100,59,-1,14,82,14,50,71,38,-1,14,23,64,18,32,9,-1,-1,68,-1,23,-1,23,0,14,117,95,100,41,50,9,18,10,26,64,NA,40140,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92220,10,Housing Choice Vouchers,3,92220,92220,151,97,145,99,6,10,2.4,344,363,747,13859,5842,4,14,46,16,20,17,12,66,26,94,69,5,33,79,32,37,58,22,2,43,24,30,3,68,40,1,2,32,1,23,1,25,0,18,110,95,164,15,55,30,37,30,69,70,NA,40140,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92223,10,Housing Choice Vouchers,3,92223,92223,107,97,102,99,6,5,2.0,199,379,747,15031,7704,4,5,50,23,18,20,2,77,29,94,63,-1,25,74,24,48,78,38,-1,27,27,45,6,60,24,-1,2,40,-1,33,1,34,0,58,117,99,115,22,59,20,39,21,57,67,NA,40140,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92225,10,Housing Choice Vouchers,3,92225,92225,43,97,41,99,6,15,1.9,76,317,747,12975,6999,8,3,63,11,16,17,5,71,25,95,76,-1,29,76,27,46,80,34,2,29,32,37,2,73,44,-1,-1,27,2,24,2,29,0,52,106,71,127,34,24,41,39,32,72,59,NA,40140,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92227,10,Housing Choice Vouchers,3,92227,92227,340,95,335,100,5,13,2.5,844,356,424,14636,5809,2,11,51,18,17,31,7,61,29,98,65,10,34,79,38,27,49,15,3,44,21,31,3,94,2,-1,1,6,-1,91,-1,91,0,32,96,99,58,30,44,27,16,28,86,62,NA,20940,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92230,10,Housing Choice Vouchers,3,92230,92230,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,40140,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92231,10,Housing Choice Vouchers,3,92231,92231,318,89,282,100,7,3,2.4,676,398,479,15930,6646,4,12,40,17,26,37,6,57,31,90,56,9,27,79,31,7,28,8,-1,29,22,50,8,96,-1,-1,0,4,-1,96,-1,96,0,37,169,99,133,34,36,30,18,30,98,64,NA,20940,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92233,10,Housing Choice Vouchers,3,92233,92233,24,96,24,100,6,17,3.4,81,358,423,14706,4357,8,25,33,13,21,38,8,54,26,92,71,8,54,88,58,15,50,6,-1,58,29,13,-1,96,4,-1,-1,4,-1,92,-1,92,0,31,68,100,78,8,46,46,13,35,85,60,NA,20940,NA,NA,NA,,NA,NA
31-Dec-17,ZIPCODE,92234,10,Housing Choice Vouchers,3,92234,92234,302,97,289,99,6,8,1.5,442,374,747,14902,9744,2,8,53,20,18,11,4,84,31,92,58,1,13,61,12,57,52,37,1,18,18,63,9,56,16,0,2,44,1,36,-1,37,0,30,98,100,81,55,34,11,25,20,64,71,NA,40140,NA,NA,NA,,NA,NA
